"Chr" "Gene" "nSNPs" "nSims" "Start" "Stop" "Test" "Pvalue" "Best-SNP" "SNP-pvalue"
3 "CCNL1" 75 1000 158348279 158361176 79.266043671529 0.346 "rs6793284" 0.346
3 "CCR3" 126 1000 46258691 46283166 133.533321477043 0.306 "rs6803980" 0.306
3 "CCR4" 66 1000 32968069 32971407 80.6453534287158 0.106 "rs9828592" 0.106
3 "CCR9" 88 1000 45903022 45919671 82.3777105973767 0.649 "rs13065964" 0.649
3 "CCRL1" 47 1e+05 133798783 133804072 66.3802222689209 0.0327 "rs1079367" 0.0327
3 "CCRL2" 60 1000 46423724 46426018 59.7449117670317 0.485 "rs7650157" 0.485
3 "CD47" 120 1e+05 109244630 109292625 143.503384000573 0.07072 "rs12490871" 0.07072
3 "CD80" 155 1000 120725829 120761171 150.016216574214 0.598 "rs7615155" 0.598
3 "CD86" 96 1000 123256910 123322673 93.5760699233583 0.551 "rs7650960" 0.551
3 "CD96" 141 1000 112743615 112853896 158.64887474972 0.147 "rs9809793" 0.147
3 "CDC25A" 41 1000 48173671 48204805 40.628328015825 0.487 "rs7429594" 0.487
3 "CDGAP" 217 1000 120495909 120621013 221.372034366699 0.405 "rs935616" 0.405
3 "CELSR3" 55 1000 48648899 48675352 55.5738086627982 0.453 "rs3172494" 0.453
3 "CENTB2" 133 1e+06 196476762 196645106 216.825754079454 6e-06 "rs823302" 6e-06
3 "CEP97" 54 1e+05 102926183 102968871 73.4893394180404 0.04003 "rs2554962" 0.04003
3 "CHCHD6" 202 1000 127905807 128161934 207.095889822029 0.388 "rs9860180" 0.388
3 "CHDH" 122 1000 53826678 53855216 121.685622667653 0.491 "rs3774602" 0.491
3 "CHL1" 396 1000 213649 426097 409.11335758449 0.314 "rs11706690" 0.314
3 "CHMP2B" 115 1000 87359102 87387388 97.9491111944452 0.873 "rs12492392" 0.873
3 "CHST2" 102 1e+05 144321357 144324502 129.269554280212 0.03536 "rs16853074" 0.03536
3 "CIDEC" 79 1000 9883397 9895740 73.8071536864719 0.644 "rs391709" 0.644
3 "CISH" 68 1000 50618929 50624207 69.6420543985842 0.422 "rs34166957" 0.422
3 "CLDN1" 163 1e+05 191506186 191522909 190.104067186495 0.07192 "rs6800425" 0.07192
3 "CLDN11" 90 1e+05 171619358 171634579 117.553388946046 0.0272 "rs13059525" 0.0272
3 "CLDN16" 163 1000 191588534 191611027 165.624476978522 0.428 "rs11708474" 0.428
3 "CLDN18" 111 1000 139200347 139235184 119.262049667777 0.279 "rs2197397" 0.279
3 "CLDND1" 115 1000 99717006 99724600 110.776708619241 0.594 "rs7632727" 0.594
3 "CMC1" 97 1000 28258127 28336267 94.3243118272422 0.558 "rs11718937" 0.558
3 "CMTM6" 84 1000 32497807 32519407 70.8164478688013 0.847 "rs342756" 0.847
3 "CNTN3" 327 1e+05 74394411 74653033 374.706234799996 0.03534 "rs13093384" 0.03534
3 "COL29A1" 260 1000 131547048 131686378 224.625932781128 0.945 "rs961315" 0.945
3 "COL6A6" 153 1000 131761867 131878578 135.300004560027 0.845 "rs4682639" 0.845
3 "COL8A1" 238 1000 100840143 100997848 231.468766350775 0.607 "rs13060898" 0.607
3 "COPB2" 136 1e+05 140559122 140591212 160.155802276446 0.07696 "rs6810170" 0.07696
3 "COPG" 46 1000 130451142 130479306 45.9822811561723 0.473 "rs11708449" 0.473
3 "COX17" 125 1000 120871061 120878933 113.243044595662 0.766 "rs6763266" 0.766
3 "CP" 147 1000 150372979 150422522 151.253828504284 0.388 "rs16861598" 0.388
3 "CPA3" 167 1e+05 150065773 150097552 212.859473311833 0.00948 "rs16861087" 0.00948
3 "CPNE9" 72 1000 9720509 9746592 71.5440755096401 0.493 "rs159148" 0.493
3 "CPOX" 118 1000 99780979 99795131 106.569965067337 0.766 "rs9827866" 0.766
3 "CRBN" 160 1000 3166695 3196390 163.522403079521 0.408 "rs711623" 0.408
3 "CRELD1" 65 1000 9950505 9962090 63.2030143549078 0.54 "rs279554" 0.54
3 "CRTAP" 107 1000 33130453 33164269 107.619607628864 0.465 "rs9872952" 0.465
3 "CTDSPL" 125 1000 37878672 38000964 114.190063796589 0.746 "rs6787874" 0.746
3 "CXCR6" 96 1000 45959976 45964849 85.0712736745125 0.78 "rs11130082" 0.78
3 "CYB561D2" 33 1000 50363300 50366500 32.3156618990279 0.501 "rs11549673" 0.501
3 "DAZL" 167 1000 16603304 16622010 181.473919397499 0.21 "rs2347322" 0.21
3 "DCP1A" 82 1000 53292488 53356677 69.3565869332635 0.839 "rs13097864" 0.839
3 "DCUN1D1" 82 1000 184143252 184181020 68.0739592512517 0.865 "rs1133035" 0.865
3 "DGKG" 295 1e+05 187347683 187562717 350.809416927348 0.01412 "rs1356292" 0.01412
3 "DHFRL1" 33 1000 95259455 95264350 42.661034482293 0.121 "rs6777479" 0.121
3 "DIRC2" 143 1000 123996590 124082676 124.532045285147 0.865 "rs17212608" 0.865
3 "DNAH1" 83 1000 52325559 52409547 65.8259418580553 0.917 "rs613519" 0.917
3 "DNAH12L" 87 1e+05 57458770 57505108 110.846605135643 0.04323 "rs11707555" 0.04323
3 "DNAJB8" 94 1000 129663971 129668781 96.0114177599286 0.423 "rs3803" 0.423
3 "DNASE1L3" 125 1000 58153393 58175438 126.04397682136 0.457 "rs9809281" 0.457
3 "DOCK3" 415 1000 50687675 51396669 399.017291100573 0.705 "rs12488831" 0.705
3 "DPH3" 123 1000 16276968 16281490 125.885190475597 0.411 "rs6804208" 0.411
3 "DPPA2" 95 1000 110495330 110518054 85.3756812673199 0.75 "rs7611871" 0.75
3 "DPPA4" 85 1000 110527677 110539109 71.234634496616 0.857 "rs7611871" 0.857
3 "DRD3" 144 1000 115330246 115380589 149.813635140925 0.353 "rs6762200" 0.353
3 "DUSP7" 46 1000 52059798 52065329 57.7876632509464 0.114 "rs9817697" 0.114
3 "DVL3" 79 1000 185355977 185374008 81.7796156240898 0.393 "rs16858473" 0.393
3 "DZIP3" 119 1000 109791273 109896383 136.430191529672 0.131 "rs11922147" 0.131
3 "ECT2" 115 1e+05 173954991 174021957 139.256374570846 0.0615 "rs4547730" 0.0615
3 "EEFSEC" 286 1000 129355002 129610179 240.291771227339 0.977 "rs13077684" 0.977
3 "EHHADH" 96 1000 186391105 186454531 97.5393838821351 0.437 "rs16859740" 0.437
3 "EIF2A" 104 1000 151747263 151786493 87.2297103468845 0.882 "rs6802114" 0.882
3 "EIF5A2" 67 1000 172088897 172109120 58.5688799280452 0.759 "rs6775122" 0.759
3 "ENDOGL1" 114 1000 38512836 38541183 118.196844335105 0.375 "rs7374458" 0.375
3 "EOMES" 96 1000 27732889 27738789 95.6458562535808 0.491 "rs17685252" 0.491
3 "EPHB3" 95 1e+05 185762280 185782890 130.291465629025 0.00951 "rs10937181" 0.00951
3 "ETV5" 85 1000 187246799 187309595 80.199855701466 0.627 "rs1356292" 0.627
3 "EVI1" 184 1000 170283980 170348216 199.775833366153 0.202 "rs10936575" 0.202
3 "EXOSC7" 97 1000 44992744 45027966 109.654576588032 0.179 "rs7618668" 0.179
3 "FAIM" 66 1000 139810231 139834903 60.6471481293314 0.663 "rs13087696" 0.663
3 "FAM116A" 94 1000 57586224 57653844 98.6566974914512 0.351 "rs2361345" 0.351
3 "FAM19A4" 293 1e+05 68863606 69064401 350.400221781396 0.01194 "rs983964" 0.01194
3 "FAM55C" 69 1000 102980763 103025146 71.150595768824 0.406 "rs7644388" 0.406
3 "FBLN2" 218 1000 13565624 13654923 203.826831994273 0.746 "rs6781368" 0.746
3 "FBXO40" 123 1e+05 122794859 122831829 146.91152112698 0.06977 "rs1919550" 0.06977
3 "FEZF2" 42 1000 62330386 62334230 47.8609700061567 0.247 "rs4688128" 0.247
3 "FGF12" 461 1e+05 193342421 193928066 543.93707725155 0.0046 "rs4279038" 0.0046
3 "FLJ45032" 73 1000 33106920 33113297 55.3888512283133 0.938 "rs4679082" 0.938
3 "FLJ78302" 50 1000 46370238 46377417 43.9655015702245 0.713 "rs11712150" 0.713
3 "FLNB" 289 1000 57969166 58133017 305.705928899252 0.239 "rs9809281" 0.239
3 "FOXL2" 53 1000 140145755 140148491 48.099739817606 0.665 "rs17485052" 0.665
3 "FOXP1" 549 1000 71087425 71715830 569.185219222034 0.267 "rs1288688" 0.267
3 "FRMD4B" 272 1000 69301835 69518120 275.103471227388 0.436 "rs6781505" 0.436
3 "FSTL1" 177 1000 121595815 121652515 183.771178320589 0.348 "rs1259339" 0.348
3 "GABRR3" 208 1000 99188216 99236521 187.02516772496 0.849 "rs832101" 0.849
3 "GADL1" 354 1e+05 30742695 30867341 397.150548766519 0.05649 "rs6805101" 0.05649
3 "GALNTL2" 233 1e+05 16191187 16246257 262.622382651336 0.08873 "rs6804208" 0.08873
3 "GAP43" 178 1e+05 116824840 116923024 222.34792392405 0.01341 "rs16823941" 0.01341
3 "GBE1" 277 1000 81621539 81893640 238.377141398254 0.955 "rs17019039" 0.955
3 "GCET2" 89 1000 113322377 113334807 80.2529135737764 0.735 "rs732686" 0.735
3 "GFM1" 153 1000 159845010 159893054 144.972432395468 0.666 "rs6768636" 0.666
3 "GHRL" 113 1000 10302433 10307409 113.921612609356 0.458 "rs11707451" 0.458
3 "GK5" 79 1e+05 143359058 143427118 96.848657917725 0.0842 "rs7609682" 0.0842
3 "GLB1" 153 1000 33013103 33113698 138.579134946506 0.792 "rs4277638" 0.792
3 "GLT8D4" 168 1000 73020074 73107212 180.833938455609 0.236 "rs9310252" 0.236
3 "GMPS" 107 1000 157071018 157138214 77.4403963917246 0.986 "rs819857" 0.986
3 "GNAI2" 44 1000 50248650 50271790 41.7390065561759 0.569 "rs2298952" 0.569
3 "GNB4" 91 1e+05 180596569 180652065 109.507370474483 0.09058 "rs10937003" 0.09058
3 "GOLGB1" 142 1000 122864737 122951292 131.476529535344 0.726 "rs12498138" 0.726
3 "GORASP1" 107 1000 39113094 39124134 104.622200497042 0.547 "rs1877564" 0.547
3 "GP5" 73 1e+05 195596838 195601284 94.9025619910404 0.04348 "rs6767248" 0.04348
3 "GP9" 30 1e+05 130262334 130263939 44.3007507154473 0.04478 "rs2306529" 0.04478
3 "GPR149" 176 1000 155538154 155630198 173.085628931417 0.548 "rs13326460" 0.548
3 "GPR15" 115 1000 99733567 99734650 113.766539607518 0.515 "rs7632727" 0.515
3 "GPR171" 101 1000 152398308 152403678 114.456423979625 0.17 "rs1017348" 0.17
3 "GPR27" 81 1e+05 71885890 71887018 98.5194541383341 0.09018 "rs935545" 0.09018
3 "GRAMD1C" 106 1000 115040370 115148711 85.9854018062134 0.923 "rs4682143" 0.923
3 "GRIP2" 216 1e+05 14510176 14558592 256.084168706307 0.03199 "rs12632506" 0.03199
3 "GRM2" 26 1000 51716120 51727665 27.1788796036571 0.4 "rs6800949" 0.4
3 "GRM7" 1262 1000 6877926 7758217 1261.83704247005 0.496 "rs1450097" 0.496
3 "GSK3B" 219 1000 121028235 121295203 229.659936289799 0.297 "rs2461821" 0.297
3 "GUCA1C" 218 1000 110109339 110155310 232.813549110762 0.234 "rs2399262" 0.234
3 "H1FOO" 72 1e+05 130744746 130752894 94.851380513076 0.03691 "rs6792344" 0.03691
3 "H1FX" 49 1000 130516304 130517807 42.1504585947013 0.745 "rs6439168" 0.745
3 "HACL1" 73 1000 15577243 15618134 82.5100244308951 0.209 "rs4685252" 0.209
3 "HDAC11" 118 1e+05 13496823 13521834 138.185129532434 0.09878 "rs59585" 0.09878
3 "HEG1" 199 1000 126167243 126257492 224.115580859052 0.107 "rs6763811" 0.107
3 "HEMK1" 59 1000 50581912 50597425 53.1751617769299 0.689 "rs34166957" 0.689
3 "HES1" 73 1000 195336627 195339090 55.5512513760102 0.936 "rs6796696" 0.936
3 "HHLA2" 217 1000 109504021 109579816 220.129369444171 0.428 "rs9845136" 0.428
3 "HIGD1A" 79 1000 42799403 42821031 69.6796165471099 0.764 "rs13095730" 0.764
3 "HPS3" 127 1000 150330060 150373995 132.027885345396 0.362 "rs16861598" 0.362
3 "HRASLS" 78 1000 194441611 194471338 72.8687999550951 0.643 "rs7650724" 0.643
3 "HRG" 105 1000 187866491 187878717 92.4106510571351 0.805 "rs9872086" 0.805
3 "HSPBAP1" 119 1000 123941535 123995340 116.911569667161 0.537 "rs6438761" 0.537
3 "HTR3C" 79 1000 185253528 185261155 77.8961379879872 0.514 "rs6807670" 0.514
3 "HTR3E" 77 1000 185300660 185307477 70.8354768006143 0.676 "rs6807670" 0.676
3 "HYAL3" 34 1e+05 50305265 50311903 48.5882067054989 0.05014 "rs11549673" 0.05014
3 "IFRD2" 34 1000 50300123 50304923 17.7891469235469 0.99 "rs11549673" 0.99
3 "IFT122" 81 1000 130641657 130721881 84.4383614307475 0.375 "rs3138373" 0.375
3 "IFT57" 205 1000 109362348 109424107 201.601998569161 0.554 "rs11720065" 0.554
3 "IFT80" 90 1e+05 161457481 161600014 109.105877687382 0.08332 "rs6764829" 0.08332
3 "IGF2BP2" 136 1000 186844220 187025521 146.191480615957 0.26 "rs4686698" 0.26
3 "IGSF10" 153 1000 152637166 152659187 150.06444593101 0.552 "rs11714493" 0.552
3 "IHPK2" 52 1000 48700439 48729710 38.1105408066622 0.925 "rs3172494" 0.925
3 "IL12A" 153 1000 161189322 161196500 141.890064932589 0.73 "rs9883287" 0.73
3 "IL17RC" 68 1000 9933781 9950314 55.9775658849771 0.851 "rs391709" 0.851
3 "IL17RD" 122 1000 57099049 57174443 113.691577964281 0.692 "rs11130575" 0.692
3 "IL1RAP" 260 1000 191714584 191851995 277.88414831842 0.213 "rs3773980" 0.213
3 "ILDR1" 91 1000 123188859 123223720 101.304862878239 0.216 "rs17203418" 0.216
3 "IMPDH2" 25 1e+05 49036765 49041879 38.9835456903018 0.03698 "rs35283189" 0.03698
3 "IMPG2" 149 1000 102427977 102522109 151.881955208795 0.419 "rs35902489" 0.419
3 "IQCF1" 38 1000 51903931 51912391 43.3127006353247 0.255 "rs323881" 0.255
3 "IQCF2" 50 1000 51870684 51872480 47.1610582315512 0.588 "rs11927897" 0.588
3 "IQCF3" 39 1000 51837608 51839916 28.6265088942325 0.889 "rs975258" 0.889
3 "IQCG" 89 1000 199100344 199171271 88.0348755528364 0.509 "rs9758190" 0.509
3 "IQCJ" 261 1000 160269810 160466186 266.818382677726 0.389 "rs1962071" 0.389
3 "IQSEC1" 127 1000 12914373 12983960 118.876790911395 0.684 "rs2012023" 0.684
3 "ISY1" 39 1e+05 130330924 130362719 66.5215398561783 0.00391 "rs11708449" 0.00391
3 "ITGA9" 460 1000 37468816 37836285 488.611664332294 0.172 "rs2844405" 0.172
3 "ITIH1" 94 1000 52786647 52801117 111.017640663128 0.111 "rs2240920" 0.111
3 "JAGN1" 66 1000 9907270 9911031 64.9630083579242 0.513 "rs391709" 0.513
3 "KALRN" 860 1e+05 125296274 125922726 938.344297066918 0.03212 "rs1875362" 0.03212
3 "KAT2B" 226 1000 20056527 20170900 222.730395878489 0.549 "rs2686314" 0.549
3 "KBTBD5" 80 1e+05 42702014 42708942 106.563426568893 0.02525 "rs6790204" 0.02525
3 "KBTBD8" 93 1000 67132092 67144322 95.9983840577624 0.395 "rs11128375" 0.395
3 "KCNAB1" 508 1e+05 157321030 157739621 586.761032191684 0.00879 "rs2293198" 0.00879
3 "KCNMB2" 456 1000 179736917 180044911 447.886217239423 0.598 "rs6443566" 0.598
3 "KCNMB3" 107 1e+05 180443247 180467532 130.344075125531 0.0621 "rs16848314" 0.0621
3 "KIAA1407" 123 1000 115165673 115258150 141.128565847684 0.126 "rs12485765" 0.126
3 "KIAA2018" 73 1000 114849922 114898183 81.0340159765721 0.243 "rs1048892" 0.243
3 "KIF9" 39 1000 47244888 47299092 50.5409585229333 0.102 "rs17079543" 0.102
3 "KLHDC8B" 44 1000 49184071 49188923 20.576293552068 0.999 "rs34759087" 0.999
3 "KLHL6" 149 1000 184688012 184756193 134.879201467752 0.79 "rs17620998" 0.79
3 "KPNA4" 87 1000 161700655 161766070 86.4330378856727 0.497 "rs17236544" 0.497
3 "KY" 146 1000 135801454 135852554 146.405176814975 0.475 "rs1562487" 0.475
3 "LAMB2" 43 1000 49133550 49145603 37.6730757255893 0.701 "rs35283189" 0.701
3 "LBA1" 120 1000 36843314 36877415 139.472381152816 0.108 "rs4075977" 0.108
3 "LHFPL4" 101 1000 9515044 9570486 113.509871452982 0.186 "rs2633781" 0.186
3 "LIPH" 64 1000 186708263 186753063 70.1883869645395 0.278 "rs536570" 0.278
3 "LMLN" 109 1000 199171467 199254988 108.777266011017 0.488 "rs6765427" 0.488
3 "LOC100128378" 50 1000 52071149 52074168 41.7298475918438 0.791 "rs9817697" 0.791
3 "LOC100129550" 98 1000 124088049 124093953 103.598081843587 0.33 "rs6800437" 0.33
3 "LOC152118" 95 1000 154684973 154703176 74.0626528609229 0.945 "rs1881952" 0.945
3 "LOC389118" 39 1000 49810668 49812272 36.662226845942 0.577 "rs9858428" 0.577
3 "LOC389151" 46 1000 140220562 140222458 39.3279656993013 0.746 "rs885257" 0.746
3 "LOC401052" 54 1000 10023101 10027779 40.179126057189 0.919 "rs8411" 0.919
3 "LOC646498" 48 1000 49190072 49202426 42.652740837356 0.691 "rs11713297" 0.691
3 "LPP" 773 1000 189413414 190080135 757.811738777012 0.645 "rs4459895" 0.645
3 "LRCH3" 89 1000 199002541 199082853 100.51464623779 0.19 "rs9758190" 0.19
3 "LRRC15" 75 1000 195557272 195571761 67.99451744797 0.704 "rs11916452" 0.704
3 "LRRC31" 123 1e+05 171039722 171070354 158.449428789695 0.01721 "rs16854445" 0.01721
3 "LRRC33" 80 1e+05 197851052 197873271 99.6644218901771 0.06751 "rs7629566" 0.06751
3 "LRRC34" 69 1000 170993957 171013006 82.4130090793079 0.129 "rs16854445" 0.129
3 "LXN" 112 1000 159866899 159873176 119.429587832958 0.298 "rs6768636" 0.298
3 "LYZL4" 151 1000 42413578 42427069 155.18140007467 0.391 "rs396426" 0.391
3 "LZTFL1" 81 1000 45840449 45858625 60.3892846574598 0.958 "rs13065964" 0.958
3 "MAP4" 107 1e+05 47867188 48105715 131.401558717161 0.05473 "rs1665982" 0.05473
3 "MAP6D1" 93 1e+05 185016363 185026059 112.874690077143 0.07885 "rs12107202" 0.07885
3 "MBD4" 44 1000 130632482 130641542 55.5317550895436 0.114 "rs3138373" 0.114
3 "MCCC1" 128 1000 184215699 184300059 139.31934810655 0.233 "rs9822789" 0.233
3 "MCF2L2" 331 1000 184378524 184628549 323.405094038083 0.607 "rs639690" 0.607
3 "MCM2" 31 1000 128799942 128823968 34.4044260071076 0.308 "rs17497215" 0.308
3 "METTL6" 94 1000 15426380 15444046 91.4925156528699 0.554 "rs1532787" 0.554
3 "MFI2" 68 1000 198214552 198241083 66.5522164681726 0.527 "rs519626" 0.527
3 "MLF1" 122 1000 159771646 159806946 111.681181354446 0.738 "rs6768636" 0.738
3 "MME" 140 1000 156280129 156384212 145.955950664471 0.348 "rs3773892" 0.348
3 "MOBP" 238 1000 39484073 39532498 256.720328436337 0.193 "rs529304" 0.193
3 "MRAS" 86 1000 139549314 139607067 98.0691050339351 0.176 "rs1564406" 0.176
3 "MRPL3" 111 1000 132663734 132704519 129.737670028388 0.108 "rs7638101" 0.108
3 "MRPL47" 40 1000 180788948 180805128 39.4687087659429 0.494 "rs6443660" 0.494
3 "MRPS22" 110 1000 140545550 140558577 107.598044858805 0.547 "rs6810170" 0.547
3 "MST1" 65 1e+05 49696391 49701099 93.0956265072356 0.01271 "rs34823813" 0.01271
3 "MUC4" 76 1000 196959308 197023545 60.0642406651492 0.91 "rs889581" 0.91
3 "MYD88" 40 1000 38155008 38159516 43.5189204299746 0.324 "rs7744" 0.324
3 "MYH15" 240 1000 109581905 109730859 207.24623263528 0.938 "rs9878307" 0.938
3 "MYL3" 48 1e+05 46874360 46879977 73.533676641606 0.01031 "rs724450" 0.01031
3 "MYRIP" 567 1000 39826306 40276815 554.178681583385 0.642 "rs7644643" 0.642
3 "NAALADL2" 1107 1e+05 176059804 177006122 1199.33787900312 0.02715 "rs6809621" 0.02715
3 "NBEAL2" 48 1000 46996176 47026197 53.1034193164454 0.284 "rs12486248" 0.284
3 "NCK1" 121 1000 138063762 138150658 123.532207372752 0.419 "rs9833232" 0.419
3 "NEK10" 298 1000 27127397 27307988 318.056105206087 0.203 "rs17309399" 0.203
3 "NFKBIZ" 77 1000 103029546 103062556 74.5471040206053 0.558 "rs17842780" 0.558
3 "NGLY1" 87 1000 25735778 25799926 83.4795195821845 0.587 "rs1387212" 0.587
3 "NICN1" 41 1000 49434769 49441761 46.8796766824223 0.244 "rs9757181" 0.244
3 "NISCH" 82 1000 52464563 52502128 78.851996176275 0.578 "rs10865972" 0.578
3 "NKIRAS1" 80 1000 23908575 23933541 92.1246153543335 0.167 "rs6789983" 0.167
3 "NLGN1" 1052 1000 174598937 175483810 1093.68643617689 0.181 "rs9809658" 0.181
3 "NME6" 64 1000 48310592 48317852 63.9854525329214 0.477 "rs6442112" 0.477
3 "NR1I2" 94 1000 120982020 121020022 104.378668458347 0.218 "rs2461821" 0.218
3 "NR2C2" 141 1000 14964239 15065784 133.671949809813 0.657 "rs13097792" 0.657
3 "NT5DC2" 75 1000 52533442 52544110 78.5518658742872 0.367 "rs7643568" 0.367
3 "NUDT16" 84 1000 132583396 132587619 89.8578645244303 0.311 "rs1001941" 0.311
3 "OPA1" 137 1000 194793805 194898009 152.695772170066 0.17 "rs280543" 0.17
3 "OR5AC2" 189 1000 99288706 99289636 189.945086520832 0.467 "rs12053907" 0.467
3 "OR5H2" 148 1000 99484421 99485366 170.008176427798 0.104 "rs12637336" 0.104
3 "OR5K4" 90 1000 99555387 99556353 87.932665881859 0.542 "rs9858863" 0.542
3 "OSBPL10" 405 1e+05 31677320 31998242 455.470825352346 0.04201 "rs11714423" 0.04201
3 "OTOL1" 133 1e+05 162697289 162704424 157.124855069148 0.07515 "rs9842835" 0.07515
3 "OXNAD1" 168 1000 16281717 16322598 190.991647002919 0.108 "rs690388" 0.108
3 "OXSR1" 70 1000 38182029 38271983 78.3953874953873 0.23 "rs11708676" 0.23
3 "OXTR" 222 1000 8767094 8786300 219.75420966871 0.53 "rs17049532" 0.53
3 "P2RY1" 71 1000 154035425 154038533 68.8557456265247 0.55 "rs17384987" 0.55
3 "P2RY14" 164 1e+05 152412594 152478920 200.235203651247 0.02832 "rs11926145" 0.02832
3 "PAK2" 122 1000 197951124 198043915 107.851620770801 0.816 "rs7616401" 0.816
3 "PARL" 132 1e+05 185029866 185085387 168.184524954939 0.01826 "rs12107202" 0.01826
3 "PARP14" 160 1000 123882361 123932377 174.896224987916 0.199 "rs9832424" 0.199
3 "PARP3" 16 1000 51951400 51957923 11.0883394229163 0.804 "rs323881" 0.804
3 "PBRM1" 137 1000 52554407 52694906 139.265898309468 0.43 "rs7643568" 0.43
3 "PCBP4" 11 1000 51966513 51976509 4.3649801463499 0.958 "rs323881" 0.958
3 "PCNP" 70 1000 102775731 102795971 73.6382435123356 0.36 "rs7641261" 0.36
3 "PCOLCE2" 150 1000 144019400 144090624 155.945968537506 0.353 "rs4683695" 0.353
3 "PCYT1A" 91 1000 197449649 197498981 93.3548010545342 0.412 "rs7626680" 0.412
3 "PDCD10" 89 1e+05 168884388 168935345 112.994011984881 0.04389 "rs6802840" 0.04389
3 "PDE12" 74 1000 57517020 57522808 58.7801784747983 0.902 "rs11707555" 0.902
3 "PDHB" 118 1000 58388393 58394605 101.560960435586 0.86 "rs9810186" 0.86
3 "PDIA5" 245 1000 124268654 124363565 258.617586334274 0.263 "rs28413179" 0.263
3 "PDZRN3" 410 1000 73514341 73756762 443.27813333585 0.124 "rs3845869" 0.124
3 "PEX5L" 257 1000 181000743 181237211 265.280644281515 0.348 "rs6797922" 0.348
3 "PFN2" 58 1000 151165380 151171431 60.4039246060248 0.389 "rs11914691" 0.389
3 "PHF7" 54 1e+05 52419566 52432697 74.2617030302593 0.03509 "rs10865972" 0.03509
3 "PIGX" 92 1e+05 197923642 197947273 112.619684394839 0.07109 "rs7629566" 0.07109
3 "PIGZ" 78 1000 198157610 198180101 80.4927360949667 0.401 "rs4916589" 0.401
3 "PIK3CA" 114 1000 180349004 180435191 98.2678473463646 0.853 "rs9871768" 0.853
3 "PIK3CB" 84 1000 139856920 139960875 89.9733422881677 0.308 "rs17548850" 0.308
3 "PIK3R4" 107 1e+05 131880467 131948386 129.387799337918 0.06945 "rs16831670" 0.06945
3 "PLCD1" 87 1000 38023990 38046137 104.106776457179 0.102 "rs6787874" 0.102
3 "PLCL2" 229 1000 16901672 17107102 212.504656901039 0.776 "rs1441040" 0.776
3 "PLOD2" 209 1000 147269917 147361972 213.171804985588 0.407 "rs1900930" 0.407
3 "PLS1" 103 1e+05 143825033 143915191 128.100869972056 0.04749 "rs4541445" 0.04749
3 "PLSCR2" 183 1000 147633771 147696412 205.591153412391 0.121 "rs1870424" 0.121
3 "PLSCR4" 144 1e+05 147392813 147451656 184.178149417469 0.01335 "rs6801278" 0.01335
3 "PLSCR5" 259 1000 147786314 147806693 262.362578230126 0.43 "rs342913" 0.43
3 "PLXNB1" 78 1000 48420264 48446464 76.650702616187 0.522 "rs17080119" 0.522
3 "POLR2H" 62 1000 185563887 185569057 49.091318327839 0.883 "rs16858780" 0.883
3 "POP2" 124 1000 192661645 192661939 142.972695298011 0.117 "rs293846" 0.117
3 "PPARG" 229 1e+06 12304348 12450855 308.322124754987 0.000364 "rs3112394" 0.000364
3 "PPM1L" 345 1000 161956689 162271511 322.08593703872 0.807 "rs779055" 0.807
3 "PPM1M" 51 1000 52255264 52259655 58.2171960332975 0.227 "rs34551211" 0.227
3 "PPP1R2" 27 1000 196722512 196751362 30.5503583052817 0.29 "rs35609540" 0.29
3 "PPP4R2" 184 1000 73128808 73197701 193.272142390713 0.305 "rs902652" 0.305
3 "PRKAR2A" 59 1000 48763096 48860274 60.2587265229195 0.43 "rs13434258" 0.43
3 "PRKCD" 119 1000 53170262 53201773 135.139376217314 0.148 "rs4328795" 0.148
3 "PRKCI" 90 1000 171422913 171506464 80.3481855787273 0.757 "rs1705589" 0.757
3 "PROK2" 90 1000 71903495 71917047 89.200345321615 0.504 "rs935545" 0.504
3 "PROS1" 61 1000 95074588 95175615 55.462035257058 0.676 "rs12631264" 0.676
3 "PRRT3" 62 1000 9962225 9969078 61.2514479634577 0.503 "rs33970214" 0.503
3 "PSMD6" 89 1000 63971270 63984160 86.7418087805383 0.548 "rs6785854" 0.548
3 "PTPN23" 45 1e+05 47397494 47429935 60.1833563264559 0.06453 "rs12636235" 0.06453
3 "PTPRG" 941 1000 61522282 62255613 885.611236624114 0.901 "rs17634785" 0.901
3 "PTX3" 116 1000 158637273 158644111 85.4514703579796 0.985 "rs12496264" 0.985
3 "PVRL3" 57 1000 112273554 112335752 59.0925117880815 0.399 "rs873132" 0.399
3 "QRICH1" 42 1000 49042145 49106508 50.9073303496578 0.163 "rs35283189" 0.163
3 "QTRTD1" 103 1e+05 115258300 115289958 151.349941583852 0.001368 "rs12485765" 0.001368
3 "RAB43" 42 1000 130289107 130323309 45.4595680914801 0.33 "rs2306529" 0.33
3 "RAB5A" 117 1000 19963762 20001647 121.012719007778 0.381 "rs2929416" 0.381
3 "RAB7A" 88 1000 129927668 130016331 84.727857903213 0.579 "rs9813845" 0.579
3 "RABL3" 71 1e+05 121888217 121944074 86.8914322837687 0.09674 "rs11709661" 0.09674
3 "RAD18" 306 1000 8896559 8980146 270.137500534346 0.931 "rs741549" 0.931
3 "RAP2B" 61 1e+05 154362718 154368953 78.3433952412185 0.06666 "rs478426" 0.06666
3 "RARRES1" 126 1000 159897590 159932969 141.879319067479 0.158 "rs2247173" 0.158
