"Chr" "Gene" "nSNPs" "nSims" "Start" "Stop" "Test" "Pvalue" "Best-SNP" "SNP-pvalue"
4 "QDPR" 161 1000 17097120 17122811 150.68084728501 0.709 "rs2247952" 0.709
4 "RAB28" 85 1000 12978479 13095054 74.9463603877437 0.774 "rs11947530" 0.774
4 "RBM46" 136 1000 155921949 155969415 126.527991684917 0.708 "rs1500386" 0.708
4 "RBM47" 216 1000 40120028 40326640 203.938619514442 0.712 "rs278948" 0.712
4 "RBPJ" 158 1000 25930429 26042376 127.152247902904 0.966 "rs2788853" 0.966
4 "RCHY1" 105 1000 76623370 76658652 101.192317251037 0.587 "rs17000597" 0.587
4 "RFC1" 85 1000 38965470 39044390 89.3255302837104 0.353 "rs6842549" 0.353
4 "RG9MTD2" 111 1000 100686906 100703848 130.00779820545 0.105 "rs17029087" 0.105
4 "RHOH" 120 1000 39874921 39922676 125.773365215171 0.341 "rs10022565" 0.341
4 "RNF150" 346 1000 142006174 142274066 341.910207972988 0.552 "rs982136" 0.552
4 "RNF175" 142 1000 154850761 154900837 152.807986329203 0.253 "rs11099896" 0.253
4 "RNF4" 69 1000 2440604 2487381 51.9070295024809 0.938 "rs1203792" 0.938
4 "RPL34" 69 1000 109761170 109771088 71.9335158200794 0.381 "rs2851374" 0.381
4 "RPL9" 118 1000 39132139 39136963 107.307382630039 0.75 "rs6842549" 0.75
4 "RPS3A" 49 1000 152240203 152245254 35.5425585551258 0.925 "rs12507141" 0.925
4 "RRH" 92 1e+05 110968598 110985310 110.290788518288 0.09399 "rs17040904" 0.09399
4 "RUFY3" 87 1000 71806561 71891787 90.6939481366161 0.372 "rs2362330" 0.372
4 "S100P" 77 1000 6746466 6749798 72.6245380815931 0.62 "rs4543114" 0.62
4 "SCARB2" 185 1000 77298917 77354059 185.104874227209 0.484 "rs17001654" 0.484
4 "SCFD2" 405 1000 53433907 53926999 416.333245957183 0.338 "rs962416" 0.338
4 "SCLT1" 237 1000 130024601 130234214 263.035950547594 0.118 "rs11724119" 0.118
4 "SCOC" 178 1000 141397889 141523154 197.310381612671 0.153 "rs11734646" 0.153
4 "SCYE1" 88 1000 107457123 107489021 78.6095762040494 0.753 "rs3737498" 0.753
4 "SEC24B" 106 1000 110574419 110681064 85.0653144406792 0.933 "rs17040433" 0.933
4 "SEC24D" 156 1000 119863425 119976774 154.760297686593 0.513 "rs7697022" 0.513
4 "SEC31A" 78 1000 83958837 84031424 68.7372911659653 0.764 "rs4235054" 0.764
4 "SEPSECS" 102 1000 24732819 24771083 118.142851387213 0.131 "rs2133508" 0.131
4 "SEPT11" 133 1000 78089918 78178792 136.798402020344 0.393 "rs17002331" 0.393
4 "SFRP2" 129 1000 154921191 154929678 120.294308573501 0.696 "rs11099896" 0.696
4 "SGCB" 54 1000 52581628 52599203 46.2242785106018 0.765 "rs1519589" 0.765
4 "SGMS2" 91 1000 109033878 109051558 66.6846775499956 0.974 "rs4956139" 0.974
4 "SH3RF1" 204 1e+05 170251981 170428824 238.937823987554 0.04723 "rs9994441" 0.04723
4 "SH3TC1" 103 1e+06 8251959 8293730 484.282847850321 0 "rs2677605" 1e-50
4 "SHISA3" 99 1000 42094612 42099261 89.7928617834476 0.735 "rs10470750" 0.735
4 "SLC10A4" 57 1000 48180205 48185921 55.8839412582222 0.517 "rs6836632" 0.517
4 "SLC10A7" 260 1000 147395627 147662535 248.705705436126 0.682 "rs7663212" 0.682
4 "SLC25A31" 50 1000 128871023 128914897 53.3990435920845 0.345 "rs13139935" 0.345
4 "SLC2A9" 478 1000 9436945 9650970 514.236984294721 0.122 "rs938556" 0.122
4 "SLC30A9" 223 1e+05 41687279 41784308 264.013398121023 0.03106 "rs16854020" 0.03106
4 "SLC34A2" 61 1000 25266532 25289466 49.5393076028398 0.853 "rs7671379" 0.853
4 "SLC39A8" 185 1000 103401843 103485371 171.282459232874 0.757 "rs13107325" 0.757
4 "SLC4A4" 363 1e+06 72271866 72656663 452.292895075195 0.000968 "rs6845432" 0.000968
4 "SLC7A11" 88 1000 139304697 139382953 72.6037273956158 0.882 "rs6841268" 0.882
4 "SLIT2" 372 1000 19864332 20229886 360.280764149865 0.659 "rs17621831" 0.659
4 "SMAD1" 92 1000 146622400 146699775 103.984388250825 0.185 "rs2355632" 0.185
4 "SMARCAD1" 119 1e+05 95347781 95431466 145.753724696105 0.04831 "rs4693375" 0.04831
4 "SMR3A" 191 1000 71261081 71267412 163.866089283174 0.923 "rs17148851" 0.923
4 "SORBS2" 497 1000 186743591 187114516 504.028377629294 0.404 "rs13147441" 0.404
4 "SORCS2" 898 1000 7245274 7795464 931.62843266394 0.212 "rs17828052" 0.212
4 "SPARCL1" 153 1000 88613511 88669679 160.288875012303 0.327 "rs16996087" 0.327
4 "SPATA18" 82 1000 52612349 52658215 70.2629423605811 0.819 "rs11930830" 0.819
4 "SPATA5" 436 1000 124063674 124460054 423.119421719905 0.662 "rs302536" 0.662
4 "SPCS3" 111 1000 177478125 177486496 82.8317367937383 0.979 "rs13117427" 0.979
4 "SPOCK3" 471 1000 167891110 168392316 428.355745162726 0.921 "rs11943188" 0.921
4 "SPON2" 64 1000 1150720 1156980 53.0035468646178 0.835 "rs11937228" 0.835
4 "SPRY1" 77 1e+05 124537405 124544359 108.062702119297 0.01128 "rs300555" 0.01128
4 "SRD5A2L2" 212 1e+05 64826015 64957773 242.885154850642 0.0715 "rs10049939" 0.0715
4 "STAP1" 154 1000 68107040 68155211 145.291635407423 0.68 "rs354872" 0.68
4 "STATH" 76 1000 70896236 70902762 53.0671535710691 0.979 "rs17641990" 0.979
4 "STBD1" 89 1000 77446832 77451307 80.3667328638244 0.732 "rs10019831" 0.732
4 "STIM2" 158 1000 26471461 26634907 140.080221545646 0.844 "rs4505809" 0.844
4 "STX18" 198 1000 4471596 4594676 197.632595378444 0.494 "rs4689417" 0.494
4 "SULT1B1" 111 1e+05 70627274 70661019 133.441515210024 0.07225 "rs17681469" 0.07225
4 "SYNPO2" 281 1000 120029443 120201850 269.277685775723 0.682 "rs17324807" 0.682
4 "SYT14L" 98 1000 68608906 68611610 78.1799869011103 0.93 "rs6829596" 0.93
4 "TACC3" 77 1000 1693063 1716695 79.1784454645902 0.41 "rs12641597" 0.41
4 "TACR3" 208 1000 104730073 104860422 192.008346601733 0.78 "rs10516503" 0.78
4 "TBC1D9" 201 1000 141761385 141896921 191.228096871388 0.678 "rs6843792" 0.678
4 "THAP9" 55 1000 84040860 84060146 33.841172089116 0.989 "rs4235054" 0.989
4 "TIFA" 76 1000 113416230 113426508 81.8765097415894 0.302 "rs17627742" 0.302
4 "TLR2" 127 1000 154824890 154846692 126.652861618011 0.492 "rs11099896" 0.492
4 "TLR6" 112 1e+05 38504802 38507555 159.572799387948 0.00213 "rs7658893" 0.00213
4 "TMEM129" 76 1000 1687476 1692882 79.9537568237975 0.356 "rs12641597" 0.356
4 "TMEM144" 94 1000 159351125 159395886 70.8756575969093 0.964 "rs17037314" 0.964
4 "TMEM165" 83 1000 55957113 55987099 74.13500183276 0.746 "rs11133375" 0.746
4 "TMEM184C" 46 1000 148757988 148776122 46.6141335862296 0.447 "rs6848237" 0.447
4 "TMEM192" 72 1000 166216679 166253474 87.5882859324119 0.102 "rs10027850" 0.102
4 "TMPRSS11B" 88 1e+05 68774965 68794007 111.95791744757 0.04334 "rs9312193" 0.04334
4 "TMPRSS11D" 128 1000 68369188 68432311 128.861725128206 0.462 "rs960994" 0.462
4 "TMSL3-1" 98 1000 91978664 91979292 73.8991460164802 0.967 "rs4144816" 0.967
4 "TNIP2" 91 1000 2713184 2727859 0 1 "rs13122925" 1
4 "TNIP3" 116 1000 122272013 122357105 112.296289705703 0.58 "rs921551" 0.58
4 "TRAM1L1" 86 1000 118224157 118226184 90.2815877259105 0.355 "rs298944" 0.355
4 "TRIM2" 142 1000 154293719 154479924 110.654949745136 0.976 "rs17369400" 0.976
4 "TRIM61" 98 1000 166095047 166118268 110.954802118246 0.175 "rs11940353" 0.175
4 "TRIML1" 60 1e+06 189297591 189305643 102.348984269485 0.000541 "rs10034856" 0.000541
4 "TTC29" 211 1000 147847628 148086484 235.355356316452 0.12 "rs10029061" 0.12
4 "TXK" 127 1000 47763166 47831030 131.121769898365 0.383 "rs11736427" 0.383
4 "UBE2D3" 86 1000 103936216 104009473 74.6846531386596 0.803 "rs223471" 0.803
4 "UBE2K" 88 1e+05 39376058 39460805 108.694695836851 0.06662 "rs11941588" 0.06662
4 "UCP1" 66 1000 141700499 141709457 70.8229749576765 0.32 "rs4956324" 0.32
4 "UFSP2" 94 1000 186558436 186584062 86.7632297921934 0.689 "rs11132308" 0.689
4 "UGT2A1" 202 1000 70488723 70548006 181.960261157965 0.841 "rs7655867" 0.841
4 "UGT2A2" 199 1000 70489678 70539923 215.56657673175 0.2 "rs7655867" 0.2
4 "UGT2B11" 55 1000 70100635 70115038 55.254732352242 0.465 "rs7683308" 0.465
4 "UGT2B28" 58 1e+05 70180805 70195357 81.6538748885403 0.02204 "rs4989932" 0.02204
4 "UGT2B4" 169 1000 70380471 70396215 174.693878072975 0.366 "rs10213588" 0.366
4 "UGT2B7" 100 1000 69996781 70013294 82.6374901857668 0.896 "rs7438033" 0.896
4 "UGT8" 107 1000 115739059 115817651 93.3908899272024 0.823 "rs12504058" 0.823
4 "UNC5C" 611 1000 96308711 96689185 600.44714824667 0.612 "rs12108651" 0.612
4 "USO1" 120 1000 76868852 76954390 120.578237050432 0.468 "rs10856860" 0.468
4 "USP17-3" 26 1000 8945481 8947074 20.5861012744745 0.763 "rs6858299" 0.763
4 "USP17-7" 37 1000 8964461 8966054 40.5917184672161 0.315 "rs13122164" 0.315
4 "USP17-8" 39 1000 8969206 8970799 38.0511385275733 0.513 "rs13122164" 0.513
4 "USP17-9" 41 1000 8973952 8975545 29.7806262382515 0.903 "rs13122164" 0.903
4 "USP38" 102 1000 144325547 144362090 95.6155804234842 0.659 "rs10015190" 0.659
4 "USP53" 169 1000 120353229 120436121 185.098674608086 0.188 "rs11724758" 0.188
4 "UTP3" 46 1000 71773097 71775132 50.5659951182937 0.298 "rs16845365" 0.298
4 "WDFY3" 127 1000 85809718 86106568 91.8249826392918 0.992 "rs17009220" 0.992
4 "WDR1" 266 1000 9685060 9727671 248.823797101205 0.768 "rs17385112" 0.768
4 "WDR17" 215 1000 177224125 177340960 241.462524630621 0.104 "rs13127146" 0.104
4 "WDR19" 113 1e+05 38860418 38963825 160.735140557849 0.00214 "rs7658917" 0.00214
4 "WDR21B" 124 1000 41678469 41683241 113.046406842139 0.75 "rs2660334" 0.75
4 "VEGFC" 217 1000 177841684 177950889 197.927241070448 0.819 "rs11947611" 0.819
4 "WFS1" 123 1000 6322477 6355893 106.898476061673 0.849 "rs4689393" 0.849
4 "WHSC1" 23 1e+05 1842920 1953732 34.9494215865861 0.05262 "rs11725821" 0.05262
4 "WWC2" 189 1e+05 184257456 184478923 218.968356635729 0.06673 "rs11722302" 0.06673
4 "YIPF7" 143 1000 44319110 44348415 133.578769007356 0.702 "rs11942428" 0.702
4 "ZAR1" 57 1000 48187065 48191179 49.1735472376258 0.76 "rs6836632" 0.76
4 "ZFP42" 98 1000 189153918 189163193 91.8414194305906 0.656 "rs12511249" 0.656
4 "ZFYVE28" 215 1000 2241122 2390167 166.453342309169 0.994 "rs743698" 0.994
4 "ZNF141" 53 1000 321595 357691 51.2134972722514 0.544 "rs7672205" 0.544
4 "ZNF518B" 94 1000 10050601 10068130 94.5734684578866 0.464 "rs7692088" 0.464
4 "ZNF595" 45 1000 43226 78099 40.953342976298 0.644 "rs4690284" 0.644
4 "ZNF721" 101 1000 423778 483442 93.6676291590912 0.685 "rs11735008" 0.685
4 "ZNF827" 175 1e+05 146901337 147079057 210.124438059732 0.03594 "rs6537384" 0.03594
5 "ABLIM3" 265 1000 148501246 148620192 283.983980929419 0.202 "rs7720260" 0.202
5 "ACOT12" 101 1000 80661702 80725744 83.5484164850733 0.896 "rs7731320" 0.896
5 "ACSL6" 131 1000 131317050 131375248 127.629677584185 0.567 "rs13153324" 0.567
5 "ACTBL2" 130 1e+05 56811599 56814393 174.616024120546 0.00551 "rs10461632" 0.00551
5 "ADAM19" 216 1000 156836889 156935346 191.081649010933 0.888 "rs11134803" 0.888
5 "ADAMTS19" 331 1000 128824001 129102275 361.869866195575 0.117 "rs11242001" 0.117
5 "ADAMTS6" 347 1000 64480318 64813460 316.327877351691 0.88 "rs12517057" 0.88
5 "ADRA1B" 119 1000 159276317 159332595 110.283247259851 0.704 "rs11954917" 0.704
5 "AFAP1L1" 163 1e+05 148631650 148701558 188.999117316727 0.07982 "rs1011400" 0.07982
5 "AFF4" 104 1e+05 132238969 132327253 131.128524197126 0.03722 "rs7719428" 0.03722
5 "AGXT2L2" 145 1e+05 177568195 177592392 176.170688746748 0.03988 "rs2913815" 0.03988
5 "ANKH" 232 1000 14757908 14924887 219.20967638048 0.717 "rs10513191" 0.717
5 "ANKHD1-EIF4EBP3" 57 1000 139761612 139909347 45.6012464523741 0.861 "rs990983" 0.861
5 "ANKRA2" 129 1000 72883918 72897254 109.29268959807 0.895 "rs1220634" 0.895
5 "ANKRD32" 139 1000 93980146 94057329 133.316781343958 0.62 "rs306580" 0.62
5 "ANKRD34B" 78 1000 79888329 79901854 71.6997812160888 0.679 "rs249218" 0.679
5 "ANKRD43" 65 1000 132176931 132180388 65.4795491344177 0.46 "rs30530" 0.46
5 "AP3B1" 277 1000 77333905 77626284 275.744814854241 0.51 "rs4704496" 0.51
5 "APBB3" 37 1000 139918036 139924373 27.5398679101377 0.871 "rs4279384" 0.871
5 "ARRDC3" 49 1000 90700296 90714877 57.0786291840569 0.2 "rs17638113" 0.2
5 "ARSB" 358 1e+05 78108792 78318113 403.863758989013 0.04741 "rs163126" 0.04741
5 "ATOX1" 67 1000 151102575 151118403 69.1706544377128 0.404 "rs2964584" 0.404
5 "ATP6V0E1" 88 1000 172343368 172394506 97.459836037906 0.23 "rs12653524" 0.23
5 "B4GALT7" 22 1000 176959777 176969937 11.24984313106 0.971 "rs7734910" 0.971
5 "BDP1" 129 1000 70787197 70899405 148.89682841302 0.111 "rs3748041" 0.111
5 "BHMT" 78 1000 78443359 78463869 77.0853953282169 0.508 "rs631305" 0.508
5 "BHMT2" 121 1000 78401338 78421031 131.995015440996 0.233 "rs16876428" 0.233
5 "BNIP1" 85 1000 172504050 172523996 99.2086106484509 0.139 "rs3749705" 0.139
5 "BTNL8" 2 1000 180258734 180310512 0.855421434110968 0.652 "rs17080709" 0.652
5 "BTNL9" 67 1000 180399856 180421121 63.0555083221749 0.614 "rs17705959" 0.614
5 "BXDC2" 63 1000 34951576 34961545 73.7922924645202 0.166 "rs17304626" 0.166
5 "C1QTNF2" 99 1000 159707352 159730226 105.076899341879 0.319 "rs12521954" 0.319
5 "C5orf13" 167 1000 111092891 111120854 146.946682360651 0.866 "rs255888" 0.866
5 "C5orf15" 61 1000 133319099 133332377 72.4890833804393 0.149 "rs10064104" 0.149
5 "C5orf22" 136 1000 31568129 31590922 115.670683949501 0.896 "rs1056490" 0.896
5 "C5orf23" 115 1000 32824701 32827576 109.971727273612 0.615 "rs3792751" 0.615
5 "C5orf25" 60 1000 175598008 175705596 64.0315140111525 0.337 "rs2434232" 0.337
5 "C5orf28" 79 1000 43480110 43515847 94.9224745346516 0.107 "rs1032485" 0.107
5 "C5orf29" 145 1000 57823086 57827942 128.791663929382 0.829 "rs832639" 0.829
5 "C5orf33" 132 1000 36228450 36278015 122.526690733014 0.711 "rs6867703" 0.711
5 "C5orf38" 162 1000 2805261 2808511 180.176267356738 0.156 "rs924216" 0.156
5 "C5orf39" 56 1000 43074938 43076098 47.4827788015175 0.784 "rs10522" 0.784
5 "C5orf4" 58 1000 154178244 154210406 58.4431760649241 0.459 "rs2560034" 0.459
5 "C5orf41" 104 1000 172415975 172496569 88.7530416074012 0.857 "rs12653524" 0.857
5 "C5orf42" 54 1000 37142086 37249612 35.3093411744472 0.977 "rs13167076" 0.977
5 "C5orf45" 72 1000 179196871 179218446 65.1927596942764 0.702 "rs2241349" 0.702
5 "C5orf48" 61 1000 125995312 125999873 50.4602755592764 0.83 "rs17165061" 0.83
5 "C6" 262 1000 41178092 41297297 243.482940982554 0.788 "rs1423396" 0.788
5 "C7" 216 1000 40945355 41018798 209.961549514488 0.603 "rs12153063" 0.603
5 "C9" 157 1000 39320134 39400412 162.465728702952 0.366 "rs17468519" 0.366
5 "CAMK2A" 198 1000 149579247 149649529 221.491920169273 0.121 "rs4958443" 0.121
5 "CAMLG" 28 1e+05 134102104 134115742 42.0769992889046 0.04264 "rs2108665" 0.04264
5 "CANX" 39 1000 179058535 179091245 28.1957851824004 0.9 "rs17617710" 0.9
5 "CAPSL" 200 1000 35940154 35974638 0 1 "rs1070895" 1
5 "CARD6" 83 1000 40877166 40891213 82.8821204015843 0.483 "rs249440" 0.483
5 "CAST" 316 1000 96023696 96136141 346.579107279222 0.114 "rs469783" 0.114
5 "CATSPER3" 92 1000 134331512 134375285 70.8815713378674 0.95 "rs9327697" 0.95
5 "CCDC100" 179 1000 122708477 122787151 142.646463613121 0.979 "rs7711753" 0.979
5 "CCDC112" 130 1000 114630783 114660357 132.816324936543 0.415 "rs10079729" 0.415
5 "CCDC69" 177 1000 150540805 150583847 178.799181709401 0.448 "rs3097798" 0.448
5 "CCDC99" 84 1000 168943215 168964359 82.688905840315 0.52 "rs17071455" 0.52
5 "CCNB1" 65 1000 68498668 68509826 66.7391021784833 0.417 "rs454828" 0.417
5 "CCNG1" 102 1000 162797154 162804600 106.717544983877 0.355 "rs7704594" 0.355
5 "CCNO" 76 1000 54562737 54565265 78.5827731622328 0.397 "rs334889" 0.397
5 "CCT5" 188 1000 10303281 10319501 182.375546990922 0.602 "rs679416" 0.602
5 "CD180" 140 1e+05 66513859 66528373 177.91287189805 0.01669 "rs5744517" 0.01669
5 "CDC25C" 76 1e+05 137648857 137695415 102.432138203402 0.02336 "rs757647" 0.02336
5 "CDC42SE2" 122 1000 130627600 130758281 123.062943839995 0.456 "rs3756295" 0.456
5 "CDH10" 264 1e+05 24522966 24680668 319.039977330975 0.01145 "rs9293142" 0.01145
5 "CDH12" 1019 1000 21786910 22889488 1030.2804522623 0.396 "rs16888360" 0.396
5 "CDH18" 491 1000 19508911 20017046 518.578637956421 0.188 "rs11743588" 0.188
5 "CDH6" 289 1e+06 31229552 31360994 808.610412733458 0 "rs3806851" 1e-50
5 "CDH9" 279 1000 26916465 27074446 309.348268259098 0.10224 "rs9293252" 0.10224
5 "CDO1" 72 1e+05 115168328 115180304 102.603587375632 0.01038 "rs258737" 0.01038
5 "CDX1" 157 1000 149526536 149544314 140.133891495036 0.829 "rs2163766" 0.829
5 "CENPH" 58 1000 68521130 68541940 35.9134579370852 0.99 "rs2291520" 0.99
5 "CENTD3" 118 1000 141013151 141041984 112.049558227467 0.637 "rs2306337" 0.637
5 "CHSY3" 246 1000 129268421 129550226 246.613353101638 0.477 "rs740481" 0.477
5 "CLINT1" 167 1000 157145874 157218746 158.538667389723 0.668 "rs1039322" 0.668
5 "CLK4" 127 1000 177962270 177986660 139.940556705984 0.204 "rs12654187" 0.204
5 "CLPTM1L" 70 1e+06 1370999 1398002 120.600398251939 0.000164 "rs409932" 0.000164
5 "CLTB" 50 1e+05 175752061 175776146 72.109620068763 0.02199 "rs7442946" 0.02199
5 "CMBL" 172 1000 10330706 10361168 153.082670049859 0.847 "rs679416" 0.847
5 "CNOT6" 139 1000 179854022 179937959 130.613103596679 0.682 "rs7733872" 0.682
5 "CNOT8" 67 1000 154218390 154236545 61.7003232435879 0.66 "rs2560034" 0.66
5 "COL4A3BP" 104 1000 74702683 74843562 81.9290063304297 0.946 "rs3846665" 0.946
5 "COMMD10" 527 1000 115448625 115656877 528.860935250055 0.469 "rs11740246" 0.469
5 "COX7C" 42 1000 85949539 85952339 44.3215960844229 0.374 "rs4579289" 0.374
5 "CPLX2" 157 1000 175156215 175243629 140.06910858686 0.83 "rs2890902" 0.83
5 "CRHBP" 92 1000 76284435 76301055 70.3077107471793 0.955 "rs12189445" 0.955
5 "CSF2" 86 1000 131437383 131439758 77.3585965080597 0.736 "rs31467" 0.736
5 "CSNK1A1" 91 1000 148855037 148911200 100.437089744304 0.234 "rs1531235" 0.234
5 "CSNK1G3" 175 1000 122875691 122980363 173.072534315028 0.527 "rs13190325" 0.527
5 "CTNND2" 1216 1000 11024951 11957110 1206.03377468969 0.575 "rs7444605" 0.575
5 "CYFIP2" 269 1000 156625668 156755184 248.833237844506 0.806 "rs2288504" 0.806
5 "DAB2" 170 1000 39407536 39461092 118.661122747073 0.999 "rs3822459" 0.999
5 "DAP" 256 1000 10732341 10814387 266.046674087693 0.32 "rs11133615" 0.32
5 "DCP2" 168 1000 112340331 112384566 130.721974738439 0.985 "rs13156493" 0.985
5 "DCTN4" 98 1000 150068501 150118769 88.7977000249262 0.736 "rs1144651" 0.736
5 "DDX46" 42 1000 134122359 134194710 48.6471815694788 0.223 "rs3748044" 0.223
5 "DEPDC1B" 108 1000 59928495 60031713 106.528134024089 0.522 "rs2045356" 0.522
5 "DHX29" 92 1000 54587829 54639278 103.022800812336 0.203 "rs334889" 0.203
5 "DMGDH" 233 1e+05 78329184 78401205 273.51359480552 0.03528 "rs163126" 0.03528
5 "DNAH5" 527 1000 13743436 13997589 498.594536870216 0.808 "rs11746648" 0.808
5 "DNAJC18" 36 1000 138775278 138803038 32.9590879662247 0.614 "rs13181561" 0.614
5 "DNAJC21" 96 1000 34965454 34994826 93.4727168676829 0.554 "rs17304626" 0.554
5 "DND1" 62 1000 140030564 140033355 64.6570929926448 0.384 "rs17119056" 0.384
5 "DOCK2" 765 1000 168996870 169442959 770.051660516752 0.442 "rs2291229" 0.442
5 "DRD1" 153 1000 174800280 174803769 135.568435227331 0.841 "rs835540" 0.841
5 "DTWD2" 154 1000 118203134 118352139 120.725985072377 0.978 "rs12187606" 0.978
5 "EBF1" 472 1000 158055500 158459366 482.925411307965 0.354 "rs11747844" 0.354
5 "EDIL3" 424 1000 83273881 83716367 434.563221831806 0.351 "rs4703976" 0.351
5 "EFNA5" 452 1000 106740488 107034495 473.487663580133 0.234 "rs459637" 0.234
5 "EGFLAM" 337 1000 38294289 38501338 318.509535793478 0.758 "rs4869578" 0.758
5 "EGR1" 41 1000 137829079 137832903 34.9371081652535 0.736 "rs11334" 0.736
5 "EIF4EBP3" 34 1000 139907434 139909347 20.1758245962182 0.971 "rs4279384" 0.971
5 "ELL2" 129 1e+05 95246557 95323531 155.639021466686 0.05511 "rs248341" 0.05511
5 "EMB" 55 1e+05 49730231 49772958 78.3613990204983 0.02096 "rs1344364" 0.02096
5 "EPB41L4A" 351 1000 111526213 111782909 329.597940756787 0.788 "rs13156777" 0.788
5 "ERBB2IP" 132 1000 65258139 65412606 126.322526878309 0.623 "rs706678" 0.623
5 "ERCC8" 96 1000 60205415 60276662 84.4566754178243 0.794 "rs1563904" 0.794
5 "ERGIC1" 204 1e+05 172193828 172312294 241.922855728912 0.03555 "rs6890188" 0.03555
5 "ESM1" 133 1000 54309899 54317167 142.863208829217 0.264 "rs3776038" 0.264
5 "ETF1" 65 1000 137869682 137906831 74.3505812641819 0.2 "rs9968657" 0.2
5 "F12" 34 1000 176761744 176769183 25.5571141408627 0.851 "rs6862195" 0.851
5 "F2R" 125 1000 76047623 76067351 102.186235093446 0.933 "rs2227829" 0.933
5 "F2RL2" 216 1000 75947062 75954996 205.266335615786 0.689 "rs11952962" 0.689
5 "FABP6" 109 1000 159558625 159598307 111.216705215068 0.423 "rs12523547" 0.423
5 "FAM105A" 109 1000 14634931 14664205 104.388575198075 0.607 "rs11742784" 0.607
5 "FAM105B" 117 1000 14717782 14752842 126.619885693536 0.256 "rs745328" 0.256
5 "FAM134B" 333 1000 16526146 16670118 285.109119819983 0.973 "rs17650599" 0.973
5 "FAM13B1" 117 1000 137301540 137396701 112.899240953664 0.59 "rs17171718" 0.59
5 "FAM153A" 9 1000 177082970 177140111 5.1948785056184 0.817 "rs1353942" 0.817
5 "FAM173B" 171 1000 10279437 10303014 170.19508317522 0.503 "rs4702678" 0.503
5 "FAM71B" 128 1000 156521921 156525853 119.238960695199 0.698 "rs3797851" 0.698
5 "FAM81B" 180 1000 94752803 94811900 168.846543606887 0.714 "rs10515226" 0.714
5 "FAT2" 233 1000 150863845 150928698 209.732377933311 0.861 "rs1432863" 0.861
5 "FBN2" 377 1000 127621499 127901634 410.680990535293 0.112 "rs331067" 0.112
5 "FBXL21" 136 1000 135300161 135305266 132.948717249099 0.558 "rs31564" 0.558
5 "FBXL7" 413 1000 15553304 15992900 444.271563573503 0.139 "rs9312900" 0.139
5 "FCHO2" 116 1000 72287654 72422105 123.433292012946 0.301 "rs13160226" 0.301
5 "FCHSD1" 85 1000 140999052 141011170 79.2292966651289 0.656 "rs2306337" 0.656
5 "FEM1C" 136 1000 114884506 114908490 157.009346024021 0.105 "rs9687406" 0.105
5 "FER" 399 1000 108111421 108551272 394.868587962025 0.549 "rs7733971" 0.549
5 "FGF1" 202 1000 141953305 142045812 172.324168028636 0.936 "rs6893408" 0.936
5 "FGF10" 155 1000 44340853 44424541 144.620740920902 0.714 "rs12655031" 0.714
5 "FLJ10404" 8 1000 176879395 176914144 6.95957926683494 0.541 "rs335459" 0.541
5 "FLJ33360" 132 1000 6363553 6390405 116.535925070732 0.829 "rs271402" 0.829
5 "FLJ37543" 251 1000 60969392 61038119 241.219633651866 0.66 "rs6899122" 0.66
5 "FLJ40243" 237 1e+05 41033878 41107201 295.341252120786 0.00592 "rs11958837" 0.00592
5 "FNIP1" 131 1000 131005305 131160655 146.345168288591 0.17 "rs26008" 0.17
5 "FOXD1" 54 1000 72777840 72780108 39.6474554160356 0.928 "rs347240" 0.928
5 "FOXI1" 177 1000 169465494 169469307 196.951556418569 0.145 "rs7737868" 0.145
5 "FSTL4" 603 1000 132560050 132976122 607.146086656013 0.445 "rs6887980" 0.445
5 "FTMT" 82 1e+05 121215548 121216422 119.517716199783 0.004343 "rs17148566" 0.004343
5 "G3BP1" 69 1e+05 151131668 151165108 84.7250660954999 0.09605 "rs2964584" 0.09605
5 "GABRA1" 105 1000 161206774 161259543 113.99488232396 0.258 "rs6887924" 0.258
5 "GABRB2" 391 1000 160648013 160907708 367.672494298706 0.796 "rs4921192" 0.796
5 "GABRG2" 135 1000 161427225 161515123 130.846838201883 0.585 "rs17060111" 0.585
5 "GABRP" 181 1000 170143342 170173628 169.977280927776 0.711 "rs2879354" 0.711
5 "GALNT10" 481 1000 153550487 153780003 0 1 "rs1366219" 1
5 "GCNT4" 71 1000 74359044 74362480 85.6755149455186 0.113 "rs6861101" 0.113
5 "GDF9" 71 1000 132224776 132228376 45.896512003806 0.991 "rs7719428" 0.991
5 "GDNF" 162 1000 37851509 37875539 141.144748095042 0.88 "rs3096140" 0.88
5 "GFM2" 124 1000 74052786 74098798 135.632025565122 0.224 "rs7705519" 0.224
5 "GFRA3" 50 1000 137615967 137638152 52.5371883997162 0.376 "rs12519407" 0.376
5 "GLRA1" 191 1000 151182360 151284596 172.468257102998 0.828 "rs1428157" 0.828
5 "GLRX" 128 1000 95175308 95184333 108.910265007656 0.888 "rs248341" 0.888
5 "GNPDA1" 92 1e+05 141360417 141372804 112.171972815102 0.0751 "rs379784" 0.0751
5 "GPBP1" 92 1000 56505531 56595169 90.1864877115152 0.534 "rs13176773" 0.534
5 "GPR151" 114 1000 145874609 145875869 127.985801741558 0.175 "rs17104772" 0.175
5 "GPR98" 676 1000 89890372 90495789 645.38180971996 0.796 "rs6452914" 0.796
5 "GPRIN1" 80 1000 175955408 175969737 85.3312039455624 0.321 "rs11739773" 0.321
