"Chr" "Gene" "nSNPs" "nSims" "Start" "Stop" "Test" "Pvalue" "Best-SNP" "SNP-pvalue"
1 "TMOD4" 34 1e+05 149409086 149415171 52.4939540586399 0.02231 "rs2067606" 0.02231
1 "TNFAIP8L2" 33 1e+05 149395728 149398849 53.8673783798888 0.01236 "rs2067606" 0.01236
1 "TNFRSF14" 62 1000 2479150 2486613 59.3760323003418 0.571 "rs10797432" 0.571
1 "TNFRSF25" 39 1000 6443800 6448842 35.2640723507861 0.641 "rs3007421" 0.641
1 "TNFRSF4" 37 1000 1136568 1139375 42.4726502851693 0.247 "rs11260562" 0.247
1 "TNFRSF8" 136 1e+05 12046020 12126851 176.093725313144 0.01173 "rs6690493" 0.01173
1 "TNFRSF9" 58 1000 7902493 7923474 71.7438273473742 0.106 "rs226484" 0.106
1 "TNFSF18" 71 1000 171276982 171286726 67.7019077641634 0.589 "rs12118211" 0.589
1 "TNFSF4" 86 1000 171419492 171443094 69.871627147691 0.897 "rs2205960" 0.897
1 "TNN" 168 1000 173303616 173383825 147.886046806631 0.866 "rs7355181" 0.866
1 "TNNI3K" 385 1e+05 74436534 74782696 428.989371430751 0.06028 "rs12037741" 0.06028
1 "TNR" 619 1e+05 173558557 173979375 674.187305845781 0.06142 "rs10489314" 0.06142
1 "TNRP" 44 1e+05 27192781 27199964 62.8961087116819 0.0321 "rs12742376" 0.0321
1 "TOMM20" 23 1000 233339282 233358754 10.8147258898632 0.985 "rs9662936" 0.985
1 "TOR1AIP2" 120 1000 178080575 178113557 129.546034645624 0.26 "rs12128439" 0.26
1 "TOR3A" 111 1000 177317734 177331752 104.205625015076 0.663 "rs16853612" 0.663
1 "TPM3" 62 1000 152394403 152431233 59.0723689621817 0.582 "rs6659053" 0.582
1 "TPRG1L" 64 1000 3531415 3536554 65.0184110389829 0.441 "rs2760319" 0.441
1 "TRAF5" 95 1000 209566579 209614909 95.2322988581579 0.474 "rs6699139" 0.474
1 "TRAPPC3" 52 1000 36374759 36387654 40.4712403731811 0.877 "rs562929" 0.877
1 "TRIM11" 73 1e+05 226647999 226661140 103.301040599787 0.01131 "rs12760907" 0.01131
1 "TRIM45" 95 1000 117455210 117465934 100.661353456524 0.326 "rs7524748" 0.326
1 "TRIM46" 39 1000 153412983 153424069 48.9015698820067 0.133 "rs12137850" 0.133
1 "TRIM63" 76 1000 26250384 26266708 68.3415366186695 0.722 "rs17163470" 0.722
1 "TRIM67" 131 1000 229365296 229423937 98.7208178511566 0.984 "rs12024993" 0.984
1 "TRIT1" 98 1000 40079314 40121764 92.4568978652664 0.639 "rs12409814" 0.639
1 "TROVE2" 53 1e+05 191295375 191327529 66.5632258463295 0.09978 "rs12131585" 0.09978
1 "TRSPAP1" 33 1000 28752115 28777644 27.0838023515097 0.756 "rs9426420" 0.756
1 "TSEN15" 110 1000 182287433 182309967 111.050956142447 0.454 "rs10911505" 0.454
1 "TSHB" 131 1000 115373937 115378464 117.111776638814 0.802 "rs10159017" 0.802
1 "TSPAN1" 39 1000 46418798 46424217 34.7966141714984 0.662 "rs3845301" 0.662
1 "TSPAN2" 184 1000 115392155 115433638 185.117471013532 0.463 "rs1977304" 0.463
1 "TSSK3" 13 1000 32600448 32602511 13.8010892720187 0.388 "rs8176781" 0.388
1 "TTC13" 159 1000 229108611 229181230 163.212924299884 0.393 "rs12033207" 0.393
1 "TTC22" 134 1000 55019339 55039529 130.721233370177 0.564 "rs886738" 0.564
1 "TTC39A" 36 1e+06 51525369 51560526 88.0339121941756 3e-06 "rs474668" 3e-06
1 "TTLL10" 50 1000 1099148 1123176 38.011489724245 0.893 "rs9442373" 0.893
1 "TTLL7" 192 1000 84107644 84237421 198.483325018516 0.359 "rs932448" 0.359
1 "TXLNA" 33 1000 32417931 32436473 36.1168923382883 0.325 "rs1358823" 0.325
1 "TXNIP" 33 1000 144149818 144153985 28.6005407222848 0.686 "rs9424932" 0.686
1 "TYW3" 135 1000 74971427 75003896 105.829228713423 0.97 "rs12239097" 0.97
1 "UBE2J2" 40 1e+05 1179154 1199097 67.4552641441905 0.00426 "rs11260562" 0.00426
1 "UBE2T" 67 1000 200567407 200577707 46.7035991839027 0.972 "rs788793" 0.972
1 "UBE2U" 158 1000 64442077 64482615 150.460026080299 0.653 "rs1095180" 0.653
1 "UBIAD1" 46 1000 11255865 11268929 38.0630886722082 0.791 "rs12133272" 0.791
1 "UBL4B" 93 1000 110456584 110458092 85.7261556490952 0.691 "rs611774" 0.691
1 "UBXD3" 95 1000 20385164 20392529 95.8944396839498 0.455 "rs2227227" 0.455
1 "UBXD5" 172 1e+05 26481359 26517343 215.077738100317 0.01433 "rs11583897" 0.01433
1 "UCHL5" 43 1000 191251521 191295144 35.0653352455093 0.8 "rs12131585" 0.8
1 "UCK2" 145 1000 164063513 164143963 114.035088552924 0.973 "rs11579300" 0.973
1 "UFC1" 45 1000 159390157 159395270 34.7181923929644 0.866 "rs3813619" 0.866
1 "UHMK1" 90 1e+05 160734278 160760468 119.841556945143 0.01943 "rs10919539" 0.01943
1 "USF1" 75 1000 159275664 159282381 67.5929138050605 0.716 "rs6695707" 0.716
1 "USH2A" 1045 1000 213862858 214663361 1050.89893881875 0.443 "rs7548730" 0.443
1 "USP21" 46 1000 159395877 159402140 39.780645741542 0.729 "rs1136224" 0.729
1 "USP24" 231 1000 55304619 55453350 233.643309620452 0.439 "rs11206514" 0.439
1 "USP33" 56 1000 77934261 77998125 51.6794956884793 0.639 "rs8179272" 0.639
1 "USP48" 158 1000 21877378 21982275 159.076514204946 0.461 "rs12128325" 0.461
1 "UTP11L" 53 1000 38250970 38263084 29.038754286026 0.997 "rs12121956" 0.997
1 "UTS2" 89 1e+05 7830261 7836159 133.317435043468 0.00165 "rs515830" 0.00165
1 "VAMP3" 95 1000 7753915 7764079 102.520022386449 0.281 "rs12093175" 0.281
1 "VAMP4" 167 1e+06 169938782 169977837 603.655650890383 0 "rs11800547" 1e-50
1 "VANGL1" 272 1000 115986096 116042368 276.850099211367 0.407 "rs7538337" 0.407
1 "VANGL2" 115 1000 158636990 158665088 96.6397435827084 0.892 "rs2147474" 0.892
1 "WARS2" 213 1000 119375361 119484818 208.565108128297 0.573 "rs1106529" 0.573
1 "WDR26" 93 1000 222639467 222688355 96.7665316069044 0.374 "rs10799576" 0.374
1 "WDR3" 76 1000 118273913 118304572 78.1599696540019 0.41 "rs4614246" 0.41
1 "WDR42A" 103 1000 158452128 158498603 104.950810473139 0.428 "rs4656889" 0.428
1 "WDR63" 209 1000 85300594 85371407 191.833508824187 0.797 "rs6576756" 0.797
1 "WDR65" 222 1e+05 43410612 43449136 250.797026938252 0.08964 "rs4660721" 0.08964
1 "WDR78" 192 1000 67051159 67163158 178.327038789167 0.752 "rs3008855" 0.752
1 "VHLL" 72 1000 154535038 154535714 67.5380304313808 0.627 "rs2230194" 0.627
1 "VN1R5" 75 1000 245485996 245487070 83.5309842147419 0.234 "rs12023478" 0.234
1 "WNT3A" 81 1000 226261374 226315584 84.6462494391353 0.369 "rs708122" 0.369
1 "WNT4" 168 1000 22316384 22342106 135.018047904009 0.971 "rs909817" 0.971
1 "VPS45" 75 1000 148305965 148384129 62.7327674594497 0.843 "rs16833149" 0.843
1 "VPS72" 39 1000 149415557 149429264 19.572539757285 0.996 "rs2067606" 0.996
1 "VTCN1" 161 1e+05 117487731 117555072 215.345928494633 0.00273 "rs10923236" 0.00273
1 "XCL1" 156 1000 166812479 166817939 145.983313918425 0.706 "rs16860928" 0.706
1 "XKR8" 81 1000 28159090 28167191 69.1592635277144 0.823 "rs7549174" 0.823
1 "XPR1" 274 1000 178867795 179122103 304.253425587676 0.101 "rs10914067" 0.101
1 "YARS" 55 1000 33013426 33056220 56.1381021190897 0.432 "rs2184931" 0.432
1 "YBX1" 78 1e+05 42920652 42940607 96.8323145497544 0.07304 "rs4660657" 0.07304
1 "YIPF1" 99 1000 54089993 54128041 92.1851727189724 0.673 "rs11206230" 0.673
1 "YOD1" 91 1000 205283816 205291045 86.3951895848215 0.617 "rs6673109" 0.617
1 "YRDC" 34 1000 38041200 38046452 38.7482977437208 0.264 "rs582811" 0.264
1 "YTHDF2" 41 1000 28935722 28968874 47.4627003961577 0.226 "rs1338064" 0.226
1 "ZBTB17" 95 1000 16140950 16175214 92.7909307040924 0.545 "rs732286" 0.545
1 "ZBTB37" 63 1000 172104115 172122397 68.5750290846381 0.294 "rs35571466" 0.294
1 "ZBTB40" 113 1e+05 22650930 22730237 133.7733120863 0.08868 "rs7543680" 0.08868
1 "ZBTB41" 95 1000 195389436 195436295 92.3797583975456 0.557 "rs12085377" 0.557
1 "ZBTB48" 60 1000 6562649 6571927 64.3792839025443 0.326 "rs11892" 0.326
1 "ZBTB8" 82 1000 32777358 32844129 82.0717368661339 0.477 "rs389409" 0.477
1 "ZC3H11A" 141 1000 202031373 202089879 119.426397237875 0.906 "rs12240088" 0.906
1 "ZCCHC11" 108 1000 52661535 52791331 85.4864624663524 0.946 "rs17365166" 0.946
1 "ZFYVE9" 110 1000 52380633 52584946 91.6929180144089 0.897 "rs3087476" 0.897
1 "ZMYM1" 27 1000 35317558 35354042 23.9696339100978 0.632 "rs6658571" 0.632
1 "ZMYM4" 145 1000 35507154 35660132 137.171744525536 0.666 "rs1188340" 0.666
1 "ZNF238" 109 1000 242281183 242287403 101.16210389837 0.691 "rs1565824" 0.691
1 "ZNF281" 96 1000 198642042 198645789 98.7636555918039 0.403 "rs2808502" 0.403
1 "ZNF362" 95 1000 33494760 33538907 105.13708245356 0.224 "rs7517349" 0.224
1 "ZNF436" 72 1000 23558527 23568944 62.4741848286903 0.781 "rs1767141" 0.781
1 "ZNF496" 102 1000 245530244 245561668 98.0234066983213 0.593 "rs12023478" 0.593
1 "ZNF593" 90 1e+05 26368974 26369951 112.449007319076 0.05478 "rs8768" 0.05478
1 "ZNF642" 74 1000 40715888 40734602 87.8234791571426 0.13 "rs12049435" 0.13
1 "ZNF644" 110 1000 91153444 91260259 100.013193730532 0.742 "rs164991" 0.742
1 "ZNF648" 91 1000 180290327 180297470 79.0038943582964 0.811 "rs7340056" 0.811
1 "ZNF672" 53 1000 247099152 247110337 38.6041891015722 0.931 "rs6660158" 0.931
1 "ZNF678" 147 1000 225817866 225910748 165.182570191796 0.145 "rs11582235" 0.145
1 "ZNF695" 97 1000 245215248 245237978 104.003846360353 0.295 "rs4971281" 0.295
1 "ZNHIT6" 179 1e+05 85891078 85946689 204.341649699063 0.09413 "rs12089500" 0.09413
1 "ZP4" 168 1000 236112332 236120558 188.508578208857 0.133 "rs2451620" 0.133
1 "ZRANB2" 85 1e+05 71301561 71319333 108.159082189446 0.04584 "rs3000466" 0.04584
1 "ZSWIM5" 152 1000 45254662 45444837 140.925242159918 0.73 "rs346685" 0.73
1 "ZYG11B" 116 1000 52964768 53063913 125.526931259562 0.257 "rs448788" 0.257
2 "A26C1A" 17 1000 131692393 131738886 13.6170448445664 0.694 "rs34052165" 0.694
2 "AAK1" 145 1000 69538630 69724481 115.708806439071 0.965 "rs2175131" 0.965
2 "ABCA12" 288 1e+06 215504510 215711396 416.79476877041 1e-06 "rs765161" 1e-06
2 "ABCG8" 186 1e+05 43919606 43959109 219.786012131776 0.04554 "rs4131228" 0.04554
2 "ABHD1" 47 1000 27200160 27207184 53.0276353819764 0.253 "rs3769139" 0.253
2 "ACCN4" 69 1000 220087295 220111738 63.4768778306092 0.665 "rs6724274" 0.665
2 "ACMSD" 124 1000 135312655 135376072 136.962379956053 0.201 "rs4953936" 0.201
2 "ACOXL" 433 1000 111206679 111568392 453.23890896777 0.242 "rs952249" 0.242
2 "ACP1" 86 1000 254871 268282 75.2763498897019 0.789 "rs17713879" 0.789
2 "ACSL3" 164 1000 223433975 223516363 139.135902343838 0.921 "rs17780761" 0.921
2 "ACTR1B" 39 1000 97638862 97646816 40.2202872483204 0.416 "rs3906948" 0.416
2 "ACTR2" 110 1000 65308405 65351891 122.079823163694 0.203 "rs13427744" 0.203
2 "ACTR3" 163 1000 114364006 114432637 154.442036140279 0.672 "rs10165272" 0.672
2 "ACVR1C" 119 1000 158091524 158193645 106.3136062747 0.791 "rs13395687" 0.791
2 "ACVR2A" 114 1000 148319039 148404863 110.587439280913 0.573 "rs6737271" 0.573
2 "ACYP2" 309 1000 54195913 54385939 325.062177327896 0.254 "rs1118618" 0.254
2 "ADAM23" 171 1000 207016612 207190924 167.702183224533 0.557 "rs16838403" 0.557
2 "ADCY3" 192 1000 24895541 24995559 166.622876738786 0.907 "rs13390269" 0.907
2 "ADD2" 341 1e+05 70742770 70848837 387.501764093868 0.04174 "rs9678210" 0.04174
2 "ADRA2B" 34 1000 96142349 96145615 43.4269012632775 0.129 "rs2969490" 0.129
2 "AFF3" 575 1000 99530147 100125469 618.462411134722 0.102 "rs11680587" 0.102
2 "AGBL5" 48 1000 27127994 27146994 43.1876435195976 0.67 "rs11678188" 0.67
2 "AGPS" 208 1000 177965716 178116810 231.964817112558 0.122 "rs4893961" 0.122
2 "AGXT" 99 1000 241456834 241467209 84.3504234857487 0.853 "rs6719991" 0.853
2 "AHSA2" 85 1000 61258324 61267562 97.6746815315445 0.164 "rs2290324" 0.164
2 "ALLC" 204 1000 3683660 3728135 180.084548617838 0.885 "rs2249380" 0.885
2 "ALPI" 83 1000 233029076 233032986 70.9691017828676 0.824 "rs790039" 0.824
2 "ALPP" 56 1000 232951591 232955843 62.8739201576438 0.246 "rs2853383" 0.246
2 "ALPPL2" 62 1000 232979795 232983669 53.8150345566242 0.761 "rs790039" 0.761
2 "ALS2" 180 1000 202273521 202353983 202.611795116104 0.119 "rs17469010" 0.119
2 "ALS2CR11" 143 1000 202060393 202192146 160.773700250758 0.147 "rs10194353" 0.147
2 "ALS2CR12" 130 1000 201861391 201930346 118.695950038102 0.752 "rs13402616" 0.752
2 "ALS2CR2" 65 1000 202024636 202053819 66.5313900422224 0.424 "rs7573536" 0.424
2 "ALS2CR4" 88 1000 202193151 202216469 93.3123023915515 0.329 "rs10194353" 0.329
2 "AMMECR1L" 72 1000 128335675 128358904 77.028025237963 0.321 "rs17340503" 0.321
2 "ANKAR" 76 1000 190249674 190319615 58.576163806673 0.931 "rs10931429" 0.931
2 "ANKRD36B" 24 1e+05 97487692 97572761 36.3762458854162 0.05044 "rs13001551" 0.05044
2 "ANKRD39" 40 1000 96877450 96887483 30.6606033558325 0.856 "rs3731941" 0.856
2 "ANKRD44" 287 1000 197567494 197771007 270.930090953733 0.744 "rs2697295" 0.744
2 "ANKRD53" 76 1e+06 71059082 71066137 429.275874229405 0 "rs10165187" 1e-50
2 "ANKRD57" 30 1000 109729199 109733853 26.022158587459 0.674 "rs1368949" 0.674
2 "ANTXR1" 336 1000 69093992 69329806 291.463797308542 0.962 "rs10460570" 0.962
2 "ANXA4" 137 1000 69822630 69907100 143.489417216393 0.335 "rs6546542" 0.335
2 "AP1S3" 191 1e+05 224328290 224410563 228.375149197658 0.03335 "rs10196145" 0.03335
2 "AQP12A" 79 1000 241279934 241286573 64.7061737416201 0.877 "rs3772054" 0.877
2 "AQP12B" 84 1000 241264507 241270990 67.5504112622898 0.905 "rs4676399" 0.905
2 "ARHGAP15" 662 1000 143603368 144242391 696.345249579759 0.172 "rs7584754" 0.172
2 "ARID5A" 49 1000 96566190 96582098 53.0457360019864 0.321 "rs11691670" 0.321
2 "ARL4C" 125 1000 235066424 235070432 117.486410578225 0.671 "rs13004036" 0.671
2 "ARL6IP2" 171 1000 38376627 38457919 169.08714287686 0.527 "rs4670867" 0.527
2 "ARL6IP6" 123 1e+05 153283375 153325669 162.154650458786 0.01035 "rs10181036" 0.01035
2 "ASB1" 99 1e+05 239000364 239025630 121.666916735853 0.06073 "rs510902" 0.06073
2 "ASB18" 122 1000 236768253 236837727 102.05555132322 0.905 "rs7581196" 0.905
2 "ASB3" 235 1000 53750621 53867583 233.033239809449 0.524 "rs7557799" 0.524
2 "ASCC3L1" 39 1000 96303800 96334988 31.3582333981705 0.803 "rs3731935" 0.803
2 "ASXL2" 134 1000 25815756 25954816 147.238585133444 0.205 "rs934073" 0.205
2 "ATAD2B" 189 1000 23825037 24003438 167.568884374703 0.867 "rs2339920" 0.867
2 "ATF2" 151 1000 175647251 175741143 143.11381684409 0.664 "rs3771925" 0.664
2 "ATG16L1" 150 1000 233824955 233869059 141.445765840284 0.679 "rs6758317" 0.679
2 "ATG9A" 62 1000 219792345 219802605 68.5490144113125 0.265 "rs10194278" 0.265
2 "ATP6V1C2" 171 1000 10779225 10842687 178.006190793788 0.341 "rs10192112" 0.341
2 "ATP6V1E2" 117 1000 46592489 46600600 128.952954743586 0.212 "rs6732523" 0.212
2 "AUP1" 42 1e+05 74607282 74610482 64.1883233853796 0.01533 "rs12104595" 0.01533
2 "B3GNT2" 68 1e+06 62276765 62305370 127.963244803835 1.5e-05 "rs4319920" 1.5e-05
2 "B3GNT7" 64 1000 231968578 231971928 52.7598871283245 0.841 "rs11692601" 0.841
2 "BARD1" 205 1000 215301519 215382673 179.726120598792 0.898 "rs280623" 0.898
2 "BAZ2B" 350 1000 159883735 160181305 358.749099195634 0.362 "rs12473369" 0.362
2 "BBS5" 116 1000 170044251 170071411 120.033741171387 0.38 "rs1838903" 0.38
2 "BCS1L" 64 1000 219232622 219236410 56.373292750011 0.74 "rs485765" 0.74
2 "BIN1" 216 1e+05 127522076 127581334 248.114510163159 0.066 "rs11682288" 0.066
2 "BIRC6" 110 1e+05 32435599 32697469 157.217190391078 0.00212 "rs6747906" 0.00212
2 "BMP10" 168 1000 68946116 68952153 187.26566380509 0.147 "rs4419260" 0.147
2 "BMPR2" 81 1000 202949294 203140719 73.4574230748866 0.712 "rs4303700" 0.712
2 "BOK" 44 1e+05 242146864 242162226 64.5102494618971 0.02354 "rs4675807" 0.02354
2 "BOLA3" 79 1000 74216035 74228547 65.9319235712602 0.853 "rs6738709" 0.853
2 "BRE" 414 1000 27966985 28415271 383.04959500153 0.86 "rs12470242" 0.86
2 "C1QL2" 126 1000 119630288 119632941 123.434936856343 0.548 "rs11685085" 0.548
2 "C2orf15" 76 1000 99124616 99134360 81.4350605343307 0.314 "rs4588238" 0.314
2 "C2orf16" 68 1000 27652892 27659093 72.3974453987654 0.335 "rs13392197" 0.335
2 "C2orf18" 56 1e+06 26840645 26857603 385.568076221452 0 "rs2060390" 1e-50
2 "C2orf24" 70 1000 219744862 219749946 72.6415822735988 0.391 "rs17783626" 0.391
2 "C2orf25" 83 1000 150134396 150152517 89.9557785167152 0.282 "rs4618014" 0.282
2 "C2orf28" 82 1000 27288402 27293557 88.9106733903561 0.282 "rs1275521" 0.282
2 "C2orf29" 75 1000 101235776 101253210 86.2065329233178 0.177 "rs1192805" 0.177
2 "C2orf30" 110 1000 53867571 53899999 93.769800133 0.866 "rs2253760" 0.866
2 "C2orf34" 490 1000 44442546 44853233 515.788095857174 0.203 "rs698826" 0.203
2 "C2orf37" 102 1000 171999104 172049808 88.1510953287149 0.834 "rs16859371" 0.834
2 "C2orf39" 126 1000 26478287 26533082 110.718775400442 0.832 "rs6730112" 0.832
2 "C2orf40" 165 1000 106048544 106061041 178.343441433368 0.226 "rs13016988" 0.226
2 "C2orf42" 70 1e+06 70230520 70271655 416.482586505482 0 "rs6546572" 1e-50
2 "C2orf43" 236 1000 20748298 20886308 228.265327338201 0.629 "rs4666453" 0.629
2 "C2orf47" 89 1000 200528284 200537085 101.50768118409 0.172 "rs17629127" 0.172
2 "C2orf48" 138 1000 10198959 10269307 127.478131872697 0.729 "rs759339" 0.729
2 "C2orf49" 99 1000 105320444 105328416 104.18935708346 0.341 "rs2241801" 0.341
2 "C2orf50" 99 1000 11190629 11203601 88.2097294037492 0.773 "rs3911110" 0.773
2 "C2orf52" 84 1000 232081380 232087294 98.3872940169809 0.135 "rs10202701" 0.135
2 "C2orf54" 99 1000 241474137 241484246 95.1440100051206 0.591 "rs6719991" 0.591
2 "C2orf55" 185 1000 98776740 98919116 182.796736407056 0.532 "rs2871243" 0.532
2 "C2orf62" 47 1000 218929822 218941061 33.0140023310606 0.939 "rs7587403" 0.939
2 "C2orf63" 147 1000 55256288 55312953 167.884713085834 0.11446 "rs3791628" 0.11446
2 "C2orf65" 111 1000 74638517 74728672 122.967099565995 0.206 "rs17723774" 0.206
2 "C2orf66" 35 1000 197378253 197383245 34.6895044581956 0.483 "rs4380257" 0.483
2 "C2orf68" 66 1000 85687287 85692663 65.6787465322784 0.488 "rs4832179" 0.488
2 "C2orf70" 141 1000 26638984 26655899 132.238755246176 0.689 "rs751651" 0.689
2 "C2orf71" 128 1000 29138061 29150631 115.958562497313 0.769 "rs6742110" 0.769
2 "CAD" 82 1000 27293761 27320158 67.3754524291873 0.878 "rs1275521" 0.878
2 "CAPN10" 131 1000 241174817 241205795 126.573890375455 0.593 "rs4676399" 0.593
2 "CAPN13" 279 1000 30799141 30883815 266.277617225007 0.698 "rs6707864" 0.698
2 "CASP8" 105 1e+05 201806410 201860679 136.638539398151 0.02063 "rs13402616" 0.02063
2 "CBWD2" 23 1000 113911852 113970216 30.4096334315991 0.138 "rs12622933" 0.138
2 "CCDC115" 52 1e+05 130812285 130816392 67.424550096043 0.07375 "rs11542415" 0.07375
2 "CCDC121" 81 1000 27702009 27705383 82.819704712546 0.423 "rs13392197" 0.423
2 "CCDC138" 134 1000 108769650 108859279 121.226637717361 0.778 "rs11123717" 0.778
2 "CCDC140" 102 1000 222871109 222878180 88.6119719411892 0.825 "rs1549772" 0.825
2 "CCDC141" 156 1000 179408736 179457923 116.665886807788 0.992 "rs10184892" 0.992
2 "CCDC142" 39 1000 74554736 74563631 23.3154357115073 0.978 "rs13396033" 0.978
2 "CCDC148" 429 1000 158736723 159021460 427.087287642997 0.517 "rs11692643" 0.517
2 "CCDC150" 116 1000 197212600 197305775 110.797457128703 0.619 "rs4380257" 0.619
2 "CCDC74A" 59 1000 132001961 132007709 72.4589859299764 0.112 "rs4850215" 0.112
2 "CCDC74B" 19 1000 130613331 130619101 16.5251986836391 0.622 "rs11685415" 0.622
2 "CCDC85A" 391 1000 56264761 56466813 402.516653094917 0.333 "rs17268799" 0.333
2 "CCL20" 93 1000 228386801 228390524 87.164270659515 0.651 "rs7604823" 0.651
2 "CCNT2" 85 1000 135392862 135431054 76.5552417386001 0.732 "rs6714498" 0.732
2 "CCT4" 86 1000 61948765 61969295 93.9257974200318 0.262 "rs17513722" 0.262
2 "CCT7" 63 1000 73314912 73333654 60.7766891241414 0.556 "rs11688641" 0.556
2 "CD207" 135 1000 70910854 70916461 141.953591486151 0.324 "rs6546647" 0.324
2 "CD28" 107 1e+05 204279442 204310802 129.412699974848 0.06925 "rs3181098" 0.06925
2 "CD302" 155 1000 160333609 160362999 150.859417616853 0.579 "rs6750782" 0.579
2 "CD8A" 45 1e+06 86865238 86871638 84.7942273490897 0.000307 "rs13004867" 0.000307
2 "CD8B" 52 1e+05 86895970 86942549 84.9208104399424 0.00267 "rs10200219" 0.00267
2 "CDKL4" 95 1000 39259191 39310177 106.311269967783 0.201 "rs17505580" 0.201
2 "CEBPZ" 119 1000 37282278 37312244 95.1881473600288 0.947 "rs3845783" 0.947
2 "CEP68" 114 1e+06 65136998 65167646 505.730747858012 0 "rs1009358" 1e-50
2 "CFLAR" 59 1e+05 201689060 201737248 88.7182821086461 0.00742 "rs13410282" 0.00742
2 "CGREF1" 53 1000 27176972 27195475 47.6457902274513 0.682 "rs11680096" 0.682
2 "CHAC2" 98 1000 53848432 53855791 73.8991460164802 0.967 "rs2253760" 0.967
2 "CHCHD5" 71 1000 113058506 113063088 69.5939367418381 0.525 "rs17587297" 0.525
2 "CHN1" 144 1000 175372337 175578361 138.787681666715 0.607 "rs13016051" 0.607
2 "CHPF" 52 1000 220111912 220116731 58.9631467566727 0.236 "rs3731920" 0.236
2 "CHRND" 99 1000 233099165 233108449 116.880172662628 0.106 "rs2117770" 0.106
2 "CHRNG" 90 1000 233112680 233119282 86.0936066772937 0.597 "rs2117770" 0.597
2 "CHST10" 233 1000 100374753 100400523 219.936478324229 0.721 "rs6716367" 0.721
2 "CIR" 97 1000 174921123 174968689 90.1019550131639 0.677 "rs12612947" 0.677
2 "CLIP4" 200 1000 29191821 29260178 174.519479443778 0.903 "rs1104870" 0.903
2 "CNNM3" 35 1000 96845717 96864848 31.64215341193 0.631 "rs17119591" 0.631
2 "COBLL1" 247 1000 165249503 165406174 226.414828782551 0.822 "rs12328675" 0.822
2 "COL3A1" 156 1000 189547343 189585717 136.551076919582 0.867 "rs6434312" 0.867
2 "COL4A3" 321 1000 227737524 227887751 262.105497383741 0.993 "rs7601647" 0.993
2 "COL4A4" 314 1000 227575670 227737519 337.930134286473 0.169 "rs12463994" 0.169
2 "COL5A2" 219 1000 189604885 189752850 242.403359628946 0.133 "rs13411992" 0.133
2 "COL6A3" 242 1000 237897393 237987589 241.278607784634 0.501 "rs13416776" 0.501
2 "COLEC11" 173 1e+05 3620511 3669922 215.222256446689 0.01606 "rs13004318" 0.01606
2 "COMMD1" 172 1000 61986306 62216709 163.420421575372 0.668 "rs17018666" 0.668
2 "COPS8" 123 1e+05 237658822 237672228 145.242081450721 0.0834 "rs2078469" 0.0834
2 "COQ10B" 31 1000 198026475 198048096 33.1430011223123 0.363 "rs6434930" 0.363
2 "COX5B" 30 1000 97628952 97631089 20.9643281125399 0.889 "rs3906948" 0.889
2 "COX7A2L" 92 1000 42431147 42441860 98.9727286378667 0.291 "rs6736087" 0.291
2 "CPO" 127 1e+05 207512568 207542405 154.624712132885 0.04819 "rs4369845" 0.04819
2 "CPS1" 339 1e+05 211050653 211252076 382.642863238474 0.05108 "rs7422339" 0.05108
2 "CPSF3" 100 1e+05 9481318 9530678 120.94540950889 0.07563 "rs12475630" 0.07563
2 "CREB1" 101 1000 208102930 208171815 97.6448904497497 0.576 "rs2464978" 0.576
2 "CRYGA" 177 1000 208733708 208736542 179.617330107224 0.431 "rs2885602" 0.431
2 "CRYGD" 144 1000 208694575 208697558 136.55530247603 0.658 "rs2885602" 0.658
2 "CTDSP1" 46 1000 218972721 218978908 51.6365316843352 0.263 "rs2276631" 0.263
2 "CTNNA2" 1707 1000 79593633 80729416 1712.79745368609 0.456 "rs9808084" 0.456
2 "CUL3" 209 1000 225043112 225158358 213.278685453062 0.405 "rs16866077" 0.405
2 "CYBRD1" 130 1000 172087111 172122889 129.616244299547 0.493 "rs10432422" 0.493
2 "CYP1B1" 162 1000 38148249 38156827 163.921954447683 0.443 "rs336039" 0.443
2 "CYP26B1" 142 1000 72209874 72228471 139.610703846844 0.541 "rs7575648" 0.541
2 "CYP27A1" 77 1000 219354715 219388260 73.1867279126061 0.602 "rs1078803" 0.602
2 "CYP27C1" 136 1000 127657881 127679813 124.247483106824 0.756 "rs4662708" 0.756
2 "CYS1" 53 1000 10116316 10137989 52.0790607869072 0.51 "rs4233877" 0.51
2 "DBI" 100 1000 119840973 119846592 73.5974458686247 0.978 "rs3769663" 0.978
2 "DCTN1" 72 1000 74441789 74461472 84.0916005038167 0.156 "rs13390580" 0.156
2 "DDEF2" 253 1000 9264344 9463257 257.889825100175 0.403 "rs12622238" 0.403
2 "DDX1" 182 1000 15649220 15688676 176.310906596419 0.605 "rs16862861" 0.605
2 "DDX18" 133 1000 118288724 118306423 134.015205919724 0.459 "rs17566210" 0.459
2 "DES" 58 1e+05 219991342 219999705 73.4118824948854 0.08356 "rs6724274" 0.08356
2 "DGKD" 150 1000 233927891 234045482 163.574930851748 0.212 "rs3828305" 0.212
2 "DHRS9" 88 1000 169629544 169660923 79.8608344744299 0.72 "rs16856392" 0.72
2 "DHX57" 110 1000 38878378 38956525 115.169742262093 0.349 "rs6722478" 0.349
